ccode,year,age,gender,education,status,population
CIV,2021,54,female,tertiary,employed,570.0
CIV,2021,54,female,upper secondary,employed,891.0
CIV,2021,54,female,lower secondary,employed,1939.0
CIV,2021,54,female,less than primary,employed,34703.0
CIV,2021,54,female,upper secondary,inactive,401.0
CIV,2021,54,female,lower secondary,inactive,906.0
CIV,2021,54,female,less than primary,inactive,13111.0
CIV,2021,54,female,tertiary,inactive,292.0
CIV,2021,54,female,primary,inactive,2836.0
CIV,2021,54,female,lower secondary,student,0.0
CIV,2021,54,female,primary,student,0.0
CIV,2021,54,female,tertiary,student,0.0
CIV,2021,54,female,less than primary,student,0.0
CIV,2021,54,female,upper secondary,student,0.0
CIV,2021,54,female,upper secondary,unemployed,79.0
CIV,2021,54,female,primary,unemployed,310.0
CIV,2021,54,female,tertiary,unemployed,151.0
CIV,2021,54,female,lower secondary,unemployed,139.0
CIV,2021,54,female,less than primary,unemployed,423.0
CIV,2021,54,male,less than primary,employed,36642.0
CIV,2021,54,male,lower secondary,employed,6942.0
CIV,2021,54,male,upper secondary,employed,3501.0
CIV,2021,54,male,tertiary,employed,3735.0
CIV,2021,54,male,primary,employed,13114.0
CIV,2021,54,male,less than primary,inactive,2344.0
CIV,2021,54,male,lower secondary,inactive,865.0
CIV,2021,54,male,upper secondary,inactive,496.0
CIV,2021,54,male,primary,inactive,838.0
CIV,2021,54,male,tertiary,inactive,613.0
CIV,2021,54,male,lower secondary,student,0.0
CIV,2021,54,male,less than primary,student,0.0
CIV,2021,54,male,tertiary,student,0.0
CIV,2021,54,male,upper secondary,student,0.0
CIV,2021,54,male,primary,student,0.0
CIV,2021,54,male,less than primary,unemployed,403.0
CIV,2021,54,male,primary,unemployed,178.0
CIV,2021,54,male,upper secondary,unemployed,176.0
CIV,2021,54,male,lower secondary,unemployed,213.0
CIV,2021,54,male,tertiary,unemployed,297.0
CIV,2021,55,female,less than primary,employed,28945.0
CIV,2021,55,female,tertiary,employed,593.0
CIV,2021,55,female,upper secondary,employed,200.0
CIV,2021,55,female,primary,employed,3446.0
CIV,2021,55,female,lower secondary,employed,1467.0
CIV,2021,55,female,upper secondary,inactive,352.0
CIV,2021,55,female,lower secondary,inactive,1248.0
CIV,2021,55,female,primary,inactive,1864.0
CIV,2021,55,female,tertiary,inactive,348.0
CIV,2021,55,female,less than primary,inactive,15990.0
CIV,2021,55,female,upper secondary,student,735.0
CIV,2021,55,female,tertiary,student,0.0
CIV,2021,55,female,lower secondary,student,0.0
CIV,2021,55,female,primary,student,4119.0
CIV,2021,55,female,less than primary,student,0.0
CIV,2021,55,female,less than primary,unemployed,601.0
CIV,2021,55,female,upper secondary,unemployed,8.0
CIV,2021,55,female,lower secondary,unemployed,100.0
CIV,2021,55,female,primary,unemployed,124.0
CIV,2021,55,female,tertiary,unemployed,15.0
CIV,2021,55,male,tertiary,employed,2853.0
CIV,2021,55,male,upper secondary,employed,2288.0
CIV,2021,55,male,primary,employed,11308.0
CIV,2021,55,male,less than primary,employed,32108.0
CIV,2021,55,male,lower secondary,employed,5578.0
CIV,2021,55,male,less than primary,inactive,4092.0
CIV,2021,55,male,upper secondary,inactive,497.0
CIV,2021,55,male,tertiary,inactive,1201.0
CIV,2021,55,male,lower secondary,inactive,1321.0
CIV,2021,55,male,primary,inactive,1535.0
CIV,2021,55,male,primary,student,0.0
CIV,2021,55,male,less than primary,student,0.0
CIV,2021,55,male,lower secondary,student,288.0
CIV,2021,55,male,upper secondary,student,1030.0
CIV,2021,55,male,tertiary,student,193.0
CIV,2021,55,male,upper secondary,unemployed,61.0
CIV,2021,55,male,primary,unemployed,284.0
CIV,2021,55,male,tertiary,unemployed,68.0
CIV,2021,55,male,less than primary,unemployed,395.0
CIV,2021,55,male,lower secondary,unemployed,265.0
CIV,2021,56,female,upper secondary,employed,189.0
CIV,2021,56,female,lower secondary,employed,1387.0
CIV,2021,56,female,less than primary,employed,27349.0
CIV,2021,56,female,primary,employed,3256.0
CIV,2021,56,female,tertiary,employed,561.0
CIV,2021,56,female,tertiary,inactive,329.0
CIV,2021,56,female,lower secondary,inactive,1180.0
CIV,2021,56,female,upper secondary,inactive,333.0
CIV,2021,56,female,less than primary,inactive,15108.0
CIV,2021,56,female,primary,inactive,1761.0
CIV,2021,56,female,tertiary,student,0.0
CIV,2021,56,female,less than primary,student,0.0
CIV,2021,56,female,primary,student,3892.0
CIV,2021,56,female,lower secondary,student,0.0
CIV,2021,56,female,upper secondary,student,694.0
CIV,2021,56,female,primary,unemployed,117.0
CIV,2021,56,female,less than primary,unemployed,567.0
CIV,2021,56,female,tertiary,unemployed,14.0
CIV,2021,56,female,upper secondary,unemployed,7.0
CIV,2021,56,female,lower secondary,unemployed,95.0
CIV,2021,56,male,primary,employed,10475.0
CIV,2021,56,male,upper secondary,employed,2121.0
CIV,2021,56,male,lower secondary,employed,5167.0
CIV,2021,56,male,tertiary,employed,2643.0
CIV,2021,56,male,less than primary,employed,29744.0
CIV,2021,56,male,lower secondary,inactive,1224.0
CIV,2021,56,male,tertiary,inactive,1113.0
CIV,2021,56,male,upper secondary,inactive,461.0
CIV,2021,56,male,primary,inactive,1422.0
CIV,2021,56,male,less than primary,inactive,3790.0
CIV,2021,56,male,tertiary,student,179.0
CIV,2021,56,male,primary,student,0.0
CIV,2021,56,male,lower secondary,student,267.0
CIV,2021,56,male,upper secondary,student,954.0
CIV,2021,56,male,less than primary,student,0.0
CIV,2021,56,male,upper secondary,unemployed,57.0
CIV,2021,56,male,tertiary,unemployed,63.0
CIV,2021,56,male,primary,unemployed,264.0
CIV,2021,56,male,less than primary,unemployed,366.0
CIV,2021,56,male,lower secondary,unemployed,246.0
CIV,2021,57,female,less than primary,employed,25798.0
CIV,2021,57,female,tertiary,employed,529.0
CIV,2021,57,female,primary,employed,3071.0
CIV,2021,57,female,upper secondary,employed,178.0
CIV,2021,57,female,lower secondary,employed,1308.0
CIV,2021,57,female,tertiary,inactive,310.0
CIV,2021,57,female,lower secondary,inactive,1113.0
CIV,2021,57,female,less than primary,inactive,14250.0
CIV,2021,57,female,primary,inactive,1662.0
CIV,2021,57,female,upper secondary,inactive,314.0
CIV,2021,57,female,less than primary,student,0.0
CIV,2021,57,female,upper secondary,student,655.0
CIV,2021,57,female,primary,student,3671.0
CIV,2021,57,female,lower secondary,student,0.0
CIV,2021,57,female,tertiary,student,0.0
CIV,2021,57,female,less than primary,unemployed,536.0
CIV,2021,57,female,primary,unemployed,111.0
CIV,2021,57,female,upper secondary,unemployed,7.0
CIV,2021,57,female,lower secondary,unemployed,89.0
CIV,2021,57,female,tertiary,unemployed,14.0
CIV,2021,57,male,upper secondary,employed,1963.0
CIV,2021,57,male,primary,employed,9698.0
CIV,2021,57,male,lower secondary,employed,4783.0
CIV,2021,57,male,tertiary,employed,2447.0
CIV,2021,57,male,less than primary,employed,27533.0
CIV,2021,57,male,tertiary,inactive,1030.0
CIV,2021,57,male,upper secondary,inactive,426.0
CIV,2021,57,male,less than primary,inactive,3508.0
CIV,2021,57,male,lower secondary,inactive,1133.0
CIV,2021,57,male,primary,inactive,1316.0
CIV,2021,57,male,primary,student,0.0
CIV,2021,57,male,tertiary,student,166.0
CIV,2021,57,male,less than primary,student,0.0
CIV,2021,57,male,lower secondary,student,247.0
CIV,2021,57,male,upper secondary,student,883.0
CIV,2021,57,male,tertiary,unemployed,58.0
CIV,2021,57,male,primary,unemployed,244.0
CIV,2021,57,male,upper secondary,unemployed,52.0
CIV,2021,57,male,lower secondary,unemployed,227.0
CIV,2021,57,male,less than primary,unemployed,339.0
CIV,2021,58,female,less than primary,employed,24224.0
CIV,2021,58,female,tertiary,employed,496.0
CIV,2021,58,female,lower secondary,employed,1228.0
CIV,2021,58,female,upper secondary,employed,167.0
CIV,2021,58,female,primary,employed,2884.0
CIV,2021,58,female,upper secondary,inactive,295.0
CIV,2021,58,female,tertiary,inactive,292.0
CIV,2021,58,female,less than primary,inactive,13380.0
CIV,2021,58,female,primary,inactive,1560.0
CIV,2021,58,female,lower secondary,inactive,1045.0
CIV,2021,58,female,upper secondary,student,615.0
CIV,2021,58,female,less than primary,student,0.0
CIV,2021,58,female,tertiary,student,0.0
CIV,2021,58,female,lower secondary,student,0.0
CIV,2021,58,female,primary,student,3447.0
CIV,2021,58,female,tertiary,unemployed,13.0
CIV,2021,58,female,less than primary,unemployed,503.0
CIV,2021,58,female,lower secondary,unemployed,83.0
CIV,2021,58,female,upper secondary,unemployed,6.0
CIV,2021,58,female,primary,unemployed,104.0
CIV,2021,58,male,tertiary,employed,2266.0
CIV,2021,58,male,upper secondary,employed,1819.0
CIV,2021,58,male,less than primary,employed,25509.0
CIV,2021,58,male,primary,employed,8984.0
CIV,2021,58,male,lower secondary,employed,4431.0
CIV,2021,58,male,primary,inactive,1219.0
CIV,2021,58,male,tertiary,inactive,954.0
CIV,2021,58,male,upper secondary,inactive,395.0
CIV,2021,58,male,lower secondary,inactive,1050.0
CIV,2021,58,male,less than primary,inactive,3250.0
CIV,2021,58,male,tertiary,student,154.0
CIV,2021,58,male,lower secondary,student,228.0
CIV,2021,58,male,primary,student,0.0
CIV,2021,58,male,upper secondary,student,818.0
CIV,2021,58,male,less than primary,student,0.0
CIV,2021,58,male,upper secondary,unemployed,49.0
CIV,2021,58,male,tertiary,unemployed,54.0
CIV,2021,58,male,lower secondary,unemployed,211.0
CIV,2021,58,male,less than primary,unemployed,314.0
CIV,2021,58,male,primary,unemployed,226.0
CIV,2021,59,female,lower secondary,employed,1149.0
CIV,2021,59,female,less than primary,employed,22664.0
CIV,2021,59,female,primary,employed,2699.0
CIV,2021,59,female,upper secondary,employed,156.0
CIV,2021,59,female,tertiary,employed,465.0
CIV,2021,59,female,less than primary,inactive,12519.0
CIV,2021,59,female,primary,inactive,1460.0
CIV,2021,59,female,lower secondary,inactive,978.0
CIV,2021,59,female,upper secondary,inactive,276.0
CIV,2021,59,female,tertiary,inactive,272.0
CIV,2021,59,female,lower secondary,student,0.0
CIV,2021,59,female,primary,student,3225.0
CIV,2021,59,female,upper secondary,student,575.0
CIV,2021,59,female,less than primary,student,0.0
CIV,2021,59,female,tertiary,student,0.0
CIV,2021,59,female,tertiary,unemployed,12.0
CIV,2021,59,female,lower secondary,unemployed,78.0
CIV,2021,59,female,primary,unemployed,97.0
CIV,2021,59,female,upper secondary,unemployed,6.0
CIV,2021,59,female,less than primary,unemployed,470.0
CIV,2021,59,male,upper secondary,employed,1686.0
CIV,2021,59,male,lower secondary,employed,4109.0
CIV,2021,59,male,primary,employed,8330.0
CIV,2021,59,male,less than primary,employed,23653.0
CIV,2021,59,male,tertiary,employed,2101.0
CIV,2021,59,male,primary,inactive,1130.0
CIV,2021,59,male,lower secondary,inactive,973.0
CIV,2021,59,male,less than primary,inactive,3014.0
CIV,2021,59,male,upper secondary,inactive,366.0
CIV,2021,59,male,tertiary,inactive,885.0
CIV,2021,59,male,tertiary,student,143.0
CIV,2021,59,male,upper secondary,student,758.0
CIV,2021,59,male,less than primary,student,0.0
CIV,2021,59,male,lower secondary,student,212.0
CIV,2021,59,male,primary,student,0.0
CIV,2021,59,male,less than primary,unemployed,291.0
CIV,2021,59,male,primary,unemployed,209.0
CIV,2021,59,male,tertiary,unemployed,50.0
CIV,2021,59,male,upper secondary,unemployed,45.0
CIV,2021,59,male,lower secondary,unemployed,195.0
CIV,2021,60,female,upper secondary,employed,146.0
CIV,2021,60,female,tertiary,employed,435.0
CIV,2021,60,female,primary,employed,2526.0
CIV,2021,60,female,lower secondary,employed,1076.0
CIV,2021,60,female,less than primary,employed,21219.0
CIV,2021,60,female,less than primary,inactive,11721.0
CIV,2021,60,female,lower secondary,inactive,915.0
CIV,2021,60,female,primary,inactive,1367.0
CIV,2021,60,female,tertiary,inactive,256.0
CIV,2021,60,female,upper secondary,inactive,258.0
CIV,2021,60,female,primary,student,3019.0
CIV,2021,60,female,tertiary,student,0.0
CIV,2021,60,female,lower secondary,student,0.0
CIV,2021,60,female,upper secondary,student,539.0
CIV,2021,60,female,less than primary,student,0.0
CIV,2021,60,female,lower secondary,unemployed,74.0
CIV,2021,60,female,upper secondary,unemployed,6.0
CIV,2021,60,female,primary,unemployed,91.0
CIV,2021,60,female,tertiary,unemployed,11.0
CIV,2021,60,female,less than primary,unemployed,440.0
CIV,2021,60,male,lower secondary,employed,3803.0
CIV,2021,60,male,less than primary,employed,21889.0
CIV,2021,60,male,primary,employed,7710.0
CIV,2021,60,male,upper secondary,employed,1560.0
CIV,2021,60,male,tertiary,employed,1945.0
CIV,2021,60,male,primary,inactive,1046.0
CIV,2021,60,male,upper secondary,inactive,339.0
CIV,2021,60,male,lower secondary,inactive,900.0
CIV,2021,60,male,less than primary,inactive,2789.0
CIV,2021,60,male,tertiary,inactive,819.0
CIV,2021,60,male,less than primary,student,0.0
CIV,2021,60,male,lower secondary,student,196.0
CIV,2021,60,male,tertiary,student,131.0
CIV,2021,60,male,primary,student,0.0
CIV,2021,60,male,upper secondary,student,702.0
CIV,2021,60,male,primary,unemployed,194.0
CIV,2021,60,male,lower secondary,unemployed,181.0
CIV,2021,60,male,tertiary,unemployed,47.0
CIV,2021,60,male,upper secondary,unemployed,42.0
CIV,2021,60,male,less than primary,unemployed,269.0
CIV,2021,61,female,primary,employed,2364.0
CIV,2021,61,female,upper secondary,employed,137.0
CIV,2021,61,female,lower secondary,employed,1007.0
CIV,2021,61,female,tertiary,employed,408.0
CIV,2021,61,female,less than primary,employed,19858.0
CIV,2021,61,female,tertiary,inactive,239.0
CIV,2021,61,female,lower secondary,inactive,856.0
CIV,2021,61,female,upper secondary,inactive,242.0
CIV,2021,61,female,primary,inactive,1279.0
CIV,2021,61,female,less than primary,inactive,10970.0
CIV,2021,61,female,primary,student,2826.0
CIV,2021,61,female,tertiary,student,0.0
CIV,2021,61,female,less than primary,student,0.0
CIV,2021,61,female,lower secondary,student,0.0
CIV,2021,61,female,upper secondary,student,504.0
CIV,2021,61,female,lower secondary,unemployed,69.0
CIV,2021,61,female,upper secondary,unemployed,5.0
CIV,2021,61,female,primary,unemployed,85.0
CIV,2021,61,female,less than primary,unemployed,412.0
CIV,2021,61,female,tertiary,unemployed,10.0
CIV,2021,61,male,less than primary,employed,20203.0
CIV,2021,61,male,upper secondary,employed,1441.0
CIV,2021,61,male,lower secondary,employed,3509.0
CIV,2021,61,male,tertiary,employed,1796.0
CIV,2021,61,male,primary,employed,7115.0
CIV,2021,61,male,lower secondary,inactive,831.0
CIV,2021,61,male,less than primary,inactive,2574.0
CIV,2021,61,male,primary,inactive,965.0
CIV,2021,61,male,upper secondary,inactive,313.0
CIV,2021,61,male,tertiary,inactive,756.0
CIV,2021,61,male,less than primary,student,0.0
CIV,2021,61,male,primary,student,0.0
CIV,2021,61,male,lower secondary,student,182.0
CIV,2021,61,male,upper secondary,student,647.0
CIV,2021,61,male,tertiary,student,122.0
CIV,2021,61,male,upper secondary,unemployed,39.0
CIV,2021,61,male,lower secondary,unemployed,167.0
CIV,2021,61,male,less than primary,unemployed,249.0
CIV,2021,61,male,tertiary,unemployed,43.0
CIV,2021,61,male,primary,unemployed,179.0
CIV,2021,62,female,lower secondary,employed,942.0
CIV,2021,62,female,tertiary,employed,381.0
CIV,2021,62,female,less than primary,employed,18569.0
CIV,2021,62,female,upper secondary,employed,128.0
CIV,2021,62,female,primary,employed,2210.0
CIV,2021,62,female,less than primary,inactive,10257.0
CIV,2021,62,female,lower secondary,inactive,801.0
CIV,2021,62,female,upper secondary,inactive,226.0
CIV,2021,62,female,primary,inactive,1196.0
CIV,2021,62,female,tertiary,inactive,224.0
CIV,2021,62,female,upper secondary,student,471.0
CIV,2021,62,female,primary,student,2643.0
CIV,2021,62,female,less than primary,student,0.0
CIV,2021,62,female,tertiary,student,0.0
CIV,2021,62,female,lower secondary,student,0.0
CIV,2021,62,female,upper secondary,unemployed,5.0
CIV,2021,62,female,less than primary,unemployed,386.0
CIV,2021,62,female,tertiary,unemployed,10.0
CIV,2021,62,female,lower secondary,unemployed,64.0
CIV,2021,62,female,primary,unemployed,80.0
CIV,2021,62,male,primary,employed,6599.0
CIV,2021,62,male,tertiary,employed,1664.0
CIV,2021,62,male,lower secondary,employed,3254.0
CIV,2021,62,male,upper secondary,employed,1336.0
CIV,2021,62,male,less than primary,employed,18735.0
CIV,2021,62,male,primary,inactive,895.0
CIV,2021,62,male,upper secondary,inactive,290.0
CIV,2021,62,male,tertiary,inactive,701.0
CIV,2021,62,male,lower secondary,inactive,771.0
CIV,2021,62,male,less than primary,inactive,2388.0
CIV,2021,62,male,lower secondary,student,169.0
CIV,2021,62,male,primary,student,0.0
CIV,2021,62,male,less than primary,student,0.0
CIV,2021,62,male,upper secondary,student,600.0
CIV,2021,62,male,tertiary,student,113.0
CIV,2021,62,male,upper secondary,unemployed,36.0
CIV,2021,62,male,lower secondary,unemployed,155.0
CIV,2021,62,male,primary,unemployed,166.0
CIV,2021,62,male,tertiary,unemployed,40.0
CIV,2021,62,male,less than primary,unemployed,231.0
CIV,2021,63,female,primary,employed,2066.0
CIV,2021,63,female,less than primary,employed,17350.0
CIV,2021,63,female,lower secondary,employed,880.0
CIV,2021,63,female,tertiary,employed,356.0
CIV,2021,63,female,upper secondary,employed,120.0
CIV,2021,63,female,tertiary,inactive,209.0
CIV,2021,63,female,primary,inactive,1118.0
CIV,2021,63,female,lower secondary,inactive,748.0
CIV,2021,63,female,less than primary,inactive,9585.0
CIV,2021,63,female,upper secondary,inactive,211.0
CIV,2021,63,female,tertiary,student,0.0
CIV,2021,63,female,less than primary,student,0.0
CIV,2021,63,female,upper secondary,student,441.0
CIV,2021,63,female,primary,student,2468.0
CIV,2021,63,female,lower secondary,student,0.0
CIV,2021,63,female,less than primary,unemployed,360.0
CIV,2021,63,female,tertiary,unemployed,10.0
CIV,2021,63,female,lower secondary,unemployed,60.0
CIV,2021,63,female,primary,unemployed,74.0
CIV,2021,63,female,upper secondary,unemployed,4.0
CIV,2021,63,male,less than primary,employed,17537.0
